11473;0.05;9109654
11085;0.1;9229284
11400;0.15;9280054
10994;0.2;9368882
11215;0.25;9456833
10853;0.3;9546826
11070;0.35;9599143
10672;0.4;9653746
10665;0.45;9733133
11352;0.5;9741192
11754;0.05;9128402
11190;0.5;9845040
11756;0.05;9083507
11326;0.2;9357286
11078;0.1;9217746
11059;0.3;9539363
11667;0.05;9098415
11321;0.2;9382829
10889;0.5;9785609
11309;0.25;9469551
11212;0.2;9428459
11003;0.5;9836793
11327;0.2;9412817
10863;0.4;9629014
10875;0.45;9767235
12055;0.05;9099881
10910;0.45;9727491
11106;0.15;9302698
10639;0.3;9569724
11306;0.2;9415148
10540;0.3;9494148
12060;0.05;9109558
10955;0.35;9596782
10969;0.15;9331373
11142;0.3;9617887
11269;0.35;9627980
11753;0.05;9080616
11415;0.15;9261283
11372;0.15;9349564
11449;0.05;9098350
11102;0.4;9646614
11659;0.05;9099292
10562;0.45;9733403
11658;0.05;9086665
10910;0.45;9690118
11855;0.05;9069626
11772;0.05;9108328
10805;0.5;9761248
11033;0.25;9492018
10447;0.45;9827353
11192;0.4;9847277
10564;0.4;9747075
10989;0.5;9817461
11339;0.2;9394522
11211;0.25;9451812
10460;0.4;9651389
11257;0.35;9624625
11760;0.05;9072571
11021;0.25;9421013
11212;0.4;9647339
11571;0.1;9195729
10802;0.45;9734373
11964;0.05;9076751
11116;0.45;9758024
10828;0.3;9527460
11000;0.45;9744659
11861;0.05;9194021
11300;0.15;9339400
11046;0.3;9500133
11153;0.35;9583280
10710;0.25;9467433
11040;0.5;9748091
11881;0.1;9206072
10880;0.15;9298226
11374;0.1;9203088
10815;0.25;9433249
11268;0.4;9635433
10773;0.35;9584131
11785;0.1;9217924
11042;0.3;9527928
11328;0.2;9396944
11103;0.45;9709142
11158;0.3;9593440
11958;0.05;9127706
10617;0.3;9566635
11477;0.1;9214054
11016;0.5;9763087
10997;0.35;9596454
11474;0.1;9255763
11416;0.2;9327885
10775;0.5;9740917
11278;0.3;9480949
10786;0.4;9693497
11223;0.25;9460997
11106;0.2;9376489
11674;0.1;9234541
10999;0.4;9786288
10980;0.4;9611821
10341;0.3;9574937
10453;0.45;9734557
11437;0.25;9489065
11281;0.35;9610429
11017;0.45;9736859
10926;0.25;9496070
10978;0.4;9698801
11295;0.15;9279749
11511;0.15;9321159
