24;0.05;487302
25;0.1;528398
24;0.15;585026
26;0.2;552438
25;0.25;488652
27;0.3;441322
26;0.35;440297
25;0.4;465519
26;0.45;447268
27;0.5;451278
25;0.4;458221
23;0.05;412674
25;0.4;452932
26;0.2;425478
25;0.35;449978
25;0.5;445708
24;0.15;429250
24;0.35;458433
26;0.4;451972
26;0.2;442749
24;0.35;450853
24;0.35;446995
26;0.35;445841
25;0.2;435252
24;0.05;410854
26;0.45;439955
25;0.25;443513
25;0.25;438960
25;0.25;437962
25;0.25;436297
26;0.15;419982
24;0.3;428525
25;0.35;447907
23;0.45;434911
27;0.4;431035
26;0.3;465645
25;0.3;440817
25;0.4;444174
24;0.15;428288
24;0.1;423741
23;0.1;415419
23;0.05;400126
26;0.25;444546
28;0.3;456446
26;0.4;454957
24;0.15;427703
26;0.3;439123
25;0.1;408222
25;0.1;419298
24;0.1;425241
26;0.3;443219
24;0.1;424731
26;0.3;433255
26;0.35;456339
25;0.45;451369
25;0.05;394853
24;0.15;411789
26;0.25;422572
26;0.5;435008
26;0.4;426656
26;0.4;430470
26;0.4;438489
24;0.05;417672
27;0.4;444063
26;0.25;443593
25;0.05;417830
24;0.1;425796
26;0.25;446731
24;0.3;450480
26;0.25;427395
26;0.15;413308
28;0.35;449059
24;0.45;452948
25;0.2;431270
25;0.2;445551
24;0.2;433784
24;0.1;408931
24;0.05;434021
24;0.05;417347
24;0.05;414020
25;0.05;398262
25;0.05;399659
23;0.05;397355
26;0.45;440341
24;0.05;401928
26;0.15;412743
25;0.5;431863
24;0.5;434046
24;0.5;433586
26;0.5;431877
26;0.5;444622
24;0.5;446008
26;0.35;439506
24;0.1;415373
25;0.1;423334
26;0.2;435590
25;0.15;437608
25;0.15;455572
24;0.15;442520
26;0.3;442520
24;0.05;414754
25;0.05;409868
25;0.05;402017
26;0.05;397575
26;0.25;446272
26;0.15;436755
25;0.25;445818
27;0.35;436550
24;0.1;429023
25;0.45;461550
25;0.1;434115
27;0.5;452469
26;0.25;439757
25;0.1;438164
25;0.05;414981
27;0.35;452771
24;0.15;433108
26;0.5;460453
26;0.2;441982
25;0.25;443258
26;0.3;430839
27;0.4;437996
25;0.25;438949
26;0.15;419270
25;0.05;389735
26;0.25;419262
26;0.35;442155
27;0.45;449085
25;0.05;413369
26;0.2;441115
25;0.15;432563
25;0.2;482122
25;0.3;441651
25;0.05;407300
24;0.5;451160
24;0.15;439895
27;0.4;447504
25;0.4;451082
25;0.15;429575
27;0.45;443484
24;0.15;430864
25;0.4;461342
25;0.45;451748
25;0.45;448377
26;0.45;448281
25;0.1;425161
25;0.25;465233
26;0.45;446354
27;0.35;454794
26;0.5;462965
24;0.1;414775
25;0.1;425162
25;0.35;425547
26;0.25;426978
24;0.1;431788
26;0.45;430738
23;0.3;426902
25;0.2;415670
26;0.35;420609
26;0.3;419398
25;0.4;431569
23;0.05;405063
23;0.1;408400
25;0.25;426534
25;0.1;433669
25;0.5;434255
25;0.5;428520
25;0.5;427941
25;0.5;425635
25;0.5;430995
27;0.5;430388
24;0.05;396764
25;0.1;406365
25;0.1;409086
25;0.1;402221
25;0.1;402198
26;0.2;426172
26;0.45;435601
25;0.4;430356
26;0.3;422302
24;0.15;413477
24;0.05;398643
25;0.05;390775
26;0.25;417848
27;0.45;443439
26;0.2;447447
26;0.35;449491
24;0.45;440603
25;0.15;433763
27;0.5;441413
26;0.45;452712
