0.0719025;27599.5;2;0.0736849;27532;4;0.0909605;26958.2;6;0.108527;26486.3;3;0.11089;26429.3;3;0.112231;26397.6;5;0.108264;26492.8;4;0.10954;26461.7;11;0.106553;26535;5;0.107446;26512.9;7;
0.0658186;27771;4;0.0787874;27276;10;0.0920318;26855.5;13;0.104746;26510.2;6;0.109651;26389.1;7;0.1098;26385.6;9;0.110419;26370.7;14;0.110065;26379.2;15;0.109688;26388.2;8;0.108994;26405;14;
0.0629501;27901.7;10;0.0800429;27239.4;14;0.0949286;26778.8;17;0.103472;26549;8;0.112103;26337.1;15;0.108442;26424.7;15;0.108869;26414.4;17;0.111008;26363;18;0.109968;26387.8;12;0.108217;26430.2;24;
0.0635702;27873.1;11;0.0785832;27288.4;19;0.095019;26775;22;0.0971619;26715.4;17;0.111646;26346.7;20;0.111028;26361.3;19;0.108611;26419.4;19;0.112238;26332.8;21;0.111825;26342.5;19;0.110317;26378.3;33;
0.0638137;27843.1;14;0.0780567;27287.8;26;0.0952871;26748.9;25;0.0979905;26674.2;21;0.109929;26369.3;24;0.112328;26312.4;24;0.108945;26393;23;0.113018;26296.3;29;0.111695;26327.3;26;0.108937;26393.2;38;
0.0633873;27868.9;16;0.0777465;27305.7;29;0.0965349;26721;35;0.0978701;26684.3;24;0.109004;26398.3;27;0.112791;26308.3;30;0.108852;26402;27;0.113861;26283.5;37;0.110789;26355.5;33;0.109164;26394.5;42;
0.0631999;27880.7;22;0.0782087;27292.9;36;0.0967865;26717.4;39;0.0983624;26674.2;29;0.109029;26401;28;0.112636;26315.2;31;0.109246;26395.8;33;0.113239;26301.2;50;0.110951;26354.9;35;0.108343;26417.7;47;
0.0627826;27907.8;28;0.0783346;27297;40;0.0982141;26686.6;47;0.0986683;26674.2;29;0.108334;26426.1;31;0.110611;26371.2;41;0.109736;26392.2;38;0.113831;26295.6;53;0.110904;26364.2;36;0.108584;26420;57;
0.0625064;27913.4;30;0.0783875;27288.6;41;0.097919;26688.2;54;0.100307;26623.9;37;0.108889;26406.3;40;0.109842;26383.3;50;0.109807;26384.1;41;0.113335;26300.8;55;0.110812;26360.1;41;0.108193;26423.2;61;
0.0621632;27934.8;33;0.0791881;27266.7;47;0.0979766;26692.3;60;0.0994648;26652.1;43;0.110046;26384;44;0.108772;26414.7;58;0.109301;26401.9;43;0.113307;26307.1;62;0.111264;26355;45;0.108515;26421;65;
0.0620967;27946.2;38;0.079251;27272.7;50;0.0969233;26729.2;67;0.099668;26654.7;46;0.109002;26417.1;51;0.109224;26411.7;66;0.109892;26395.6;47;0.112977;26322.7;66;0.112158;26341.8;50;0.108807;26421.9;69;
0.0620082;27949.3;43;0.0794756;27264.2;52;0.0966218;26736.8;73;0.100092;26642.6;49;0.108914;26418.5;59;0.109329;26408.5;69;0.110669;26376.3;53;0.112525;26332.5;73;0.112295;26337.9;56;0.108072;26439;73;
0.0622168;27939.1;44;0.0798674;27250;54;0.0965204;26738.8;78;0.100827;26622.3;56;0.108359;26431.2;66;0.108916;26417.7;73;0.111094;26365.4;62;0.112527;26331.7;79;0.111952;26345.2;60;0.107721;26446.8;78;
0.0619213;27953.2;50;0.0800292;27245.2;58;0.0961876;26748.8;82;0.100612;26628.7;59;0.108307;26433.2;70;0.109154;26412.6;77;0.111828;26348.8;68;0.112283;26338.1;89;0.112083;26342.8;63;0.107594;26450.7;84;
0.0619851;27950;51;0.0802129;27238.7;61;0.0960272;26753;86;0.100574;26629.5;63;0.108052;26439.2;72;0.108895;26418.6;80;0.112128;26341.5;73;0.112888;26323.7;98;0.111892;26347;78;0.107346;26456.5;88;
0.062231;27937.9;55;0.0800685;27242.6;64;0.0960669;26750.9;92;0.101227;26611.3;69;0.107597;26449.4;76;0.109476;26403.6;82;0.112398;26334.1;80;0.112384;26334.5;103;0.111305;26359.9;83;0.107247;26458;96;
0.0622802;27942.7;56;0.0798555;27256.7;68;0.0959791;26760;96;0.100772;26629.9;78;0.107363;26461.7;83;0.109637;26406.3;91;0.112269;26343.8;85;0.112572;26336.6;107;0.112019;26349.6;86;0.107252;26464.5;100;
0.0621055;27949.9;60;0.0796628;27262.6;72;0.0957389;26766.1;102;0.100563;26634.8;81;0.107187;26465.4;89;0.109624;26406;97;0.113045;26325;90;0.112623;26334.8;112;0.111802;26354.1;90;0.107649;26454.1;107;
0.0620414;27951.4;62;0.0797733;27257.5;76;0.0955494;26770;108;0.100813;26626.9;92;0.107206;26463.7;93;0.109492;26407.9;102;0.112969;26325.5;91;0.112509;26336.2;117;0.112025;26347.6;96;0.107624;26453.4;113;
0.0620835;27942;69;0.0797035;27252.6;80;0.0953537;26768.3;114;0.100487;26628.3;98;0.107317;26453.8;98;0.109448;26401.9;111;0.112544;26328.3;92;0.112337;26333.1;119;0.112108;26338.5;99;0.108619;26421.9;120;
