3864;0.05;4646527
3864;0.1;5081524
3864;0.15;4613515
3864;0.2;4661121
3784;0.25;4625448
3397;0.3;4700745
3597;0.35;4626270
3444;0.4;4685705
3450;0.45;4795719
3702;0.5;4750133
3327;0.5;4704600
3615;0.4;4620774
3715;0.45;4634341
3619;0.5;4816535
3786;0.35;4527102
3413;0.45;4757511
3314;0.35;4554115
3864;0.1;4463798
3864;0.1;4363578
3599;0.45;4583131
3437;0.5;4453755
3699;0.3;4461899
3439;0.5;4461192
3864;0.2;4403133
3243;0.5;4539914
3864;0.05;4362006
3527;0.45;4462884
3258;0.5;4596524
3347;0.4;4567962
3448;0.35;4352692
3680;0.2;4502495
3590;0.4;4497152
3864;0.2;4385547
3406;0.5;4512413
3693;0.2;4315738
3523;0.4;4433032
3696;0.2;4434653
3864;0.15;4274135
3636;0.4;4383515
3543;0.5;4619871
3864;0.15;4301743
3673;0.25;4460880
3680;0.25;4329599
3525;0.4;4523154
3510;0.35;4441052
3864;0.1;4231834
3619;0.35;4514049
3864;0.2;4302375
3787;0.3;4483900
3581;0.25;4330193
3347;0.5;4465230
3680;0.25;4429311
3871;0.2;4379566
3498;0.3;4447006
3390;0.4;4428349
3141;0.45;4619219
3696;0.4;4441576
3864;0.1;4407731
3771;0.4;4347641
3871;0.15;4383882
3673;0.3;4522144
3322;0.35;4354661
3786;0.35;4426360
3678;0.3;4379696
3871;0.15;4411970
3696;0.3;4375157
3864;0.15;4461973
3713;0.25;4321965
3426;0.5;4592068
3624;0.5;4452450
3529;0.4;4668549
3680;0.25;4522323
3531;0.4;4496375
3875;0.3;4496574
3678;0.25;4352616
3650;0.5;4406801
3586;0.25;4451865
3864;0.05;4317895
3527;0.4;4472230
3586;0.25;4361202
3581;0.25;4410543
3864;0.2;4417932
3581;0.15;4295993
3864;0.2;4491644
3611;0.35;4469842
3248;0.45;4351886
3719;0.5;4550576
3488;0.3;4542108
3680;0.4;4410016
3557;0.5;4524606
3519;0.45;4502213
3864;0.05;4215839
3772;0.25;4368072
3424;0.5;4513755
3588;0.5;4469080
3864;0.1;4422067
3258;0.5;4511726
3559;0.5;4574411
3390;0.4;4513437
3322;0.35;4459026
3864;0.2;4308886
3568;0.5;4596397
3871;0.15;4357844
3357;0.5;4675383
3442;0.5;4400648
3332;0.5;4616467
3029;0.45;4546810
3693;0.35;4445802
3342;0.45;4525726
3518;0.45;4397996
3553;0.4;4505159
3695;0.4;4431214
3529;0.3;4497153
3236;0.35;4480494
3673;0.25;4540836
3717;0.3;4518182
3864;0.05;4325761
3706;0.25;4598701
3778;0.2;4544334
3609;0.35;4590094
3961;0.05;4340988
3864;0.15;4609511
3323;0.35;4639018
3152;0.5;4568499
3338;0.5;4843212
3340;0.45;4640544
3704;0.4;4697023
3222;0.4;4673887
3430;0.45;4795843
3522;0.3;4439089
3864;0.2;4633108
3306;0.4;4580366
3864;0.15;4510512
3527;0.5;4687688
3255;0.4;4623847
3723;0.35;4642811
3697;0.25;4597147
3864;0.1;4494555
3503;0.25;4373925
3531;0.5;4684137
3864;0.15;4429728
3864;0.1;4385003
3625;0.45;4647132
3496;0.35;4784125
3864;0.2;4504564
3581;0.2;4585388
3602;0.3;4547549
3390;0.3;4419111
3231;0.5;4686844
3597;0.3;4638649
3862;0.35;4535483
3673;0.15;4592334
3611;0.35;4639054
3428;0.4;4586381
3864;0.3;4517171
3864;0.05;4404684
3590;0.35;4506206
3586;0.35;4432180
3864;0.2;4450525
3673;0.45;4539117
3338;0.35;4377541
3526;0.4;4325266
3864;0.05;4267444
3864;0.15;4394656
3611;0.4;4439042
3864;0.05;4301805
3786;0.3;4431548
3441;0.45;4477402
3864;0.1;4317124
3419;0.5;4619197
3604;0.4;4550509
3276;0.5;4428165
3864;0.25;4454698
3717;0.35;4418996
3864;0.2;4369654
3673;0.3;4480537
3686;0.2;4319178
3824;0.5;4537720
3162;0.45;4486819
3864;0.2;4464015
3786;0.35;4347140
3455;0.35;4499290
3417;0.5;4535674
3605;0.3;4611999
3801;0.35;4737770
3612;0.4;4615618
3514;0.4;4609542
3421;0.4;4718039
3864;0.15;4511777
3321;0.3;4631179
3710;0.5;4770755
3871;0.3;4564996
3581;0.45;4686028
3328;0.45;4626907
3260;0.5;4574265
3146;0.5;4704008
3864;0.1;4467534
3682;0.3;4580577
3606;0.35;4661664
3346;0.5;4591451
3611;0.35;4708927
3737;0.4;4586203
3609;0.5;4758929
3420;0.5;4570676
3321;0.35;4669343
3688;0.35;4579602
3526;0.45;4713414
