0.179738;23.5;4;0.126853;24.3333;6;0.12343;24.4;5;0.0720353;25.75;4;0.090586;25.1667;6;0.065401;26;6;0.102519;24.8571;7;0.0772268;25.5714;7;0.0968095;25;3;0.065401;26;2;
0.148618;24.0714;14;0.136743;24.2727;11;0.113587;24.7273;11;0.0877062;25.375;8;0.0835005;25.5;10;0.0742837;25.8;10;0.0868467;25.4;10;0.0737622;25.8182;11;0.101787;25;6;0.093166;25.2222;9;
0.13831;24.4091;22;0.138826;24.4;15;0.119054;24.7778;18;0.0909318;25.4545;11;0.0903607;25.4706;17;0.0810209;25.75;12;0.0799057;25.7857;14;0.0774399;25.8667;15;0.0906824;25.4615;13;0.0934681;25.3846;13;
0.138019;24.4286;28;0.136348;24.4583;24;0.120525;24.7619;21;0.0910326;25.4667;15;0.0867084;25.5909;22;0.0855617;25.625;16;0.0810339;25.7647;17;0.0810339;25.7647;17;0.0881068;25.55;20;0.0916306;25.45;20;
0.137253;24.4848;33;0.136406;24.5;28;0.118027;24.8571;28;0.0894627;25.5556;18;0.088496;25.5833;24;0.0879216;25.6;20;0.0829321;25.75;24;0.0832831;25.7391;23;0.0893073;25.56;25;0.0869105;25.6296;27;
0.134683;24.5263;38;0.146295;24.3243;37;0.121934;24.7714;35;0.0863885;25.64;25;0.0905903;25.5185;27;0.086511;25.6364;22;0.0792508;25.8621;29;0.0842712;25.7037;27;0.0888986;25.5667;30;0.0811781;25.8;30;
0.127748;24.6522;46;0.151675;24.2326;43;0.124763;24.7105;38;0.0878543;25.5926;27;0.0922964;25.4667;30;0.0832488;25.7308;26;0.0810418;25.8;35;0.0856987;25.6562;32;0.0842509;25.7;40;0.0814235;25.7879;33;
0.127844;24.6471;51;0.149201;24.2692;52;0.121021;24.7826;46;0.088467;25.5714;28;0.0909766;25.5;36;0.0855854;25.6562;32;0.0841395;25.7;40;0.0865142;25.6286;35;0.0854907;25.6591;44;0.0807605;25.8056;36;
0.127941;24.6491;57;0.146549;24.3167;60;0.120565;24.7959;49;0.0899393;25.5333;30;0.0938459;25.425;40;0.0847438;25.6857;35;0.0848725;25.6818;44;0.0861709;25.6429;42;0.0839764;25.7091;55;0.0813954;25.7895;38;
0.129048;24.6418;67;0.145198;24.3529;68;0.120874;24.8036;56;0.0904483;25.5333;30;0.0932148;25.4565;46;0.0852234;25.6857;35;0.0878507;25.6078;51;0.0851641;25.6875;48;0.0846931;25.7018;57;0.0782851;25.9048;42;
0.130177;24.6216;74;0.142803;24.3947;76;0.118817;24.8475;59;0.0932401;25.4571;35;0.0955009;25.3962;53;0.0842229;25.7174;46;0.0871518;25.6296;54;0.0861258;25.66;50;0.0837026;25.7333;60;0.0782586;25.907;43;
0.13119;24.6184;76;0.145705;24.3614;83;0.11386;24.9697;66;0.0957729;25.4054;37;0.0958445;25.4035;57;0.0855475;25.6939;49;0.0851808;25.7049;61;0.0847058;25.7193;57;0.08431;25.7313;67;0.0778835;25.9362;47;
0.129627;24.641;78;0.14569;24.3548;93;0.112172;25;73;0.0953219;25.4103;39;0.0960615;25.3906;64;0.0846328;25.7143;56;0.0862162;25.6667;66;0.0862162;25.6667;60;0.0841641;25.7286;70;0.0798982;25.8627;51;
0.129249;24.6296;81;0.144673;24.3535;99;0.110737;25.0133;75;0.0972452;25.3404;47;0.0967663;25.3529;68;0.0879336;25.5968;62;0.0860327;25.6528;72;0.0852421;25.6765;68;0.0830567;25.7432;74;0.0790644;25.8704;54;
0.130576;24.593;86;0.145952;24.3208;106;0.111359;24.9877;81;0.0948386;25.3922;51;0.0963158;25.3529;68;0.0878707;25.5867;75;0.0866198;25.6234;77;0.0850186;25.6712;73;0.0823496;25.7532;77;0.0790999;25.8571;56;
0.132348;24.5652;92;0.146934;24.3097;113;0.111581;24.9881;84;0.0960525;25.3654;52;0.0939697;25.4211;76;0.0876039;25.6;85;0.0868563;25.622;82;0.0837874;25.7143;77;0.0817464;25.7778;81;0.0791208;25.8621;58;
0.13299;24.5625;96;0.147832;24.304;125;0.113514;24.9545;88;0.0964119;25.3654;52;0.0930055;25.4568;81;0.087405;25.6154;91;0.0868755;25.631;84;0.0820939;25.7765;85;0.0818;25.7857;84;0.0780728;25.9062;64;
0.132719;24.5577;104;0.14592;24.3259;135;0.11295;24.957;93;0.0986062;25.2982;57;0.0927949;25.4524;84;0.0884591;25.5745;94;0.0866318;25.6279;86;0.0819963;25.7692;91;0.081885;25.7727;88;0.0780376;25.8971;68;
0.131855;24.578;109;0.145728;24.3333;141;0.113027;24.9596;99;0.0987085;25.3;60;0.0940017;25.4239;92;0.0883643;25.5816;98;0.0868337;25.6264;91;0.0828349;25.7475;99;0.0818662;25.7778;90;0.0767798;25.9437;71;
0.132735;24.5714;112;0.147923;24.3067;150;0.113442;24.9604;101;0.0960116;25.3803;71;0.0934902;25.4479;96;0.0894705;25.56;100;0.085821;25.6667;99;0.0824658;25.7692;104;0.0816235;25.7957;93;0.0770182;25.9459;74;
