0.0558475;11742.6;12;0.0996907;11081.5;2;0.0855438;11252.4;5;0.0859044;11247.7;6;0.0907865;11185.7;3;0.123511;10846.6;5;0.0982185;11098;3;0.119881;10879;3;0.137843;10728.2;6;0.102774;11047.8;5;
0.0558539;11778.4;16;0.0716423;11488.8;9;0.0919181;11206;7;0.0870226;11267.5;10;0.104126;11067.1;8;0.123647;10878.6;12;0.104071;11067.7;7;0.119255;10918;11;0.132464;10803.9;11;0.11;11006.6;9;
0.057112;11754.6;19;0.0723014;11480.7;15;0.0857355;11286.7;12;0.092523;11201;14;0.101911;11093.3;11;0.122714;10889.1;18;0.106084;11048.8;13;0.11793;10932.5;14;0.125252;10866.8;19;0.118438;10927.8;15;
0.0573405;11754.6;19;0.0704464;11515.1;21;0.0848615;11302.8;16;0.0933766;11195.2;16;0.102422;11092.2;13;0.115144;10963;25;0.110194;11011.3;22;0.120822;10910.4;20;0.124183;10880.5;28;0.12121;10906.9;20;
0.058065;11754.6;19;0.0727107;11493.2;26;0.0840948;11327.2;22;0.0933502;11209.6;21;0.101519;11115.9;15;0.113887;10988.9;32;0.106721;11060.5;29;0.12368;10898.6;27;0.125288;10884.5;36;0.120685;10925.3;23;
0.0574332;11764.5;20;0.0727952;11488.9;28;0.0847447;11315.6;24;0.0939711;11199.3;28;0.100323;11126.3;26;0.114567;10979.5;34;0.108226;11042.2;36;0.124054;10892.5;32;0.126306;10873;43;0.11758;10951.1;29;
0.0592909;11734.9;25;0.0740099;11477.5;32;0.0827956;11349.5;28;0.093784;11208.9;34;0.101955;11115.7;30;0.11351;10997;41;0.109279;11038.8;40;0.122036;10917.6;36;0.125564;10886.6;49;0.117777;10956.5;35;
0.058863;11740.9;28;0.0750177;11459.6;34;0.0834621;11338;34;0.093664;11208;42;0.103324;11098.5;36;0.111865;11010.7;48;0.109475;11034.5;43;0.120997;10924.7;41;0.124383;10894.5;53;0.11895;10943.3;41;
0.0589261;11742;30;0.0755614;11453.6;39;0.084122;11331.3;37;0.0951468;11192.6;46;0.105122;11081.6;44;0.110182;11029.6;52;0.108526;11046.3;48;0.121508;10922.2;45;0.124827;10892.8;59;0.116077;10972.3;50;
0.0610072;11700.9;35;0.0752376;11458.1;43;0.0835183;11339.1;40;0.094306;11202.2;49;0.104486;11087.9;47;0.111557;11015.5;60;0.108268;11048.6;55;0.121271;10924;52;0.124923;10891.6;65;0.115426;10978.1;54;
0.0608219;11702;39;0.0747309;11463.4;45;0.0830765;11342.7;47;0.0967411;11171.3;55;0.104358;11087;49;0.109835;11030.4;64;0.109218;11036.6;62;0.123038;10905.9;55;0.123275;10903.8;74;0.114905;10980.7;60;
0.0606423;11708.3;42;0.0743022;11472.9;50;0.0833222;11342.2;50;0.0974612;11165.8;57;0.103671;11097;52;0.108936;11042.2;72;0.109004;11041.5;69;0.122607;10912.4;60;0.124769;10893.4;82;0.115285;10979.8;66;
0.0610156;11700;45;0.0738587;11478.6;53;0.0829452;11346.2;52;0.0987617;11149.9;62;0.1028;11105.3;61;0.109504;11035.4;76;0.1099;11031.4;79;0.122694;10910.6;66;0.123086;10907.1;88;0.115434;10977.3;68;
0.0608284;11704.3;47;0.0739289;11478.3;57;0.0832118;11343.3;55;0.0996461;11140.7;65;0.102984;11104;65;0.108872;11042.5;84;0.110327;11027.8;87;0.120568;10930.4;73;0.123961;10900.1;94;0.115673;10975.8;73;
0.0609653;11702.3;49;0.0738669;11479.8;58;0.0827808;11349.8;59;0.0992127;11146.1;69;0.1021;11114.2;71;0.108349;11048.3;91;0.110532;11026.3;93;0.12036;10932.8;79;0.124308;10897.6;100;0.117524;10958.9;81;
0.0607561;11702.6;51;0.0738632;11476.3;62;0.0824639;11350.5;66;0.0989952;11145;71;0.101688;11115.2;74;0.110805;11020.1;104;0.110754;11020.7;95;0.119727;10935.1;83;0.123727;10899.2;104;0.117222;10958.3;90;
0.0604529;11711.7;54;0.0740293;11476.8;67;0.0830186;11346.1;70;0.0986001;11152.6;76;0.101683;11118.3;83;0.111247;11018.8;106;0.110683;11024.4;97;0.120033;10935.3;88;0.123315;10905.9;114;0.116937;10964;95;
0.0604194;11710.9;55;0.0740416;11475.2;76;0.0833639;11339.9;75;0.0980307;11157.6;79;0.102615;11106.7;90;0.111296;11016.9;115;0.110002;11029.8;104;0.120287;10931.6;92;0.123353;10904.1;115;0.116591;10965.8;99;
0.0598021;11718.8;58;0.0734235;11480.8;81;0.0837197;11331.1;80;0.0988375;11144.5;85;0.102006;11109.4;92;0.112449;11001.7;120;0.109635;11029.6;106;0.120364;10927.1;100;0.123353;10900.3;124;0.11641;10963.6;104;
0.0595294;11725.9;62;0.0734661;11481.8;84;0.0846139;11320.8;89;0.0988003;11146.6;87;0.102054;11110.6;98;0.112232;11005.5;126;0.110233;11025.2;110;0.11884;10942.7;110;0.123449;10901.1;127;0.116782;10961.8;107;
