2941;0.05;483577
2844;0.1;408394
2746;0.15;416266
2852;0.2;415268
2654;0.25;418541
2658;0.3;418422
2764;0.35;424929
2870;0.4;426054
2569;0.45;424702
2784;0.5;427346
2766;0.45;509368
2642;0.15;413058
2757;0.5;428454
2643;0.15;413490
2658;0.3;423987
2768;0.45;432173
2752;0.15;415911
2843;0.2;411615
2845;0.15;411872
2758;0.3;436024
2843;0.15;431481
2740;0.1;409274
2834;0.05;408546
2671;0.5;428738
2661;0.4;427371
2743;0.15;410913
2943;0.05;411828
2561;0.5;427606
2748;0.15;410685
2836;0.05;407534
2768;0.35;422981
2845;0.2;412093
2656;0.4;429304
2769;0.45;432404
2843;0.35;425849
2874;0.5;429463
2743;0.1;413029
2771;0.5;428491
2746;0.2;417141
2746;0.2;426578
2746;0.2;425141
2868;0.2;419655
2868;0.2;415701
2848;0.2;415032
2751;0.25;420457
2855;0.2;415954
2759;0.4;426309
2757;0.25;417259
2839;0.15;415007
2855;0.5;431856
2860;0.5;436992
2855;0.4;438736
2666;0.5;446472
2841;0.1;425713
2664;0.35;425516
2683;0.5;429631
2870;0.3;423178
2855;0.35;425252
2941;0.05;409187
2844;0.25;417026
2659;0.35;425202
2640;0.15;413087
2752;0.3;424866
2668;0.5;432096
2738;0.15;413775
2647;0.2;414299
2664;0.4;427275
2549;0.3;421308
2845;0.15;411998
2765;0.3;421951
2659;0.25;418995
2662;0.45;428220
2650;0.3;421222
2645;0.1;414152
2746;0.15;435622
2870;0.5;448968
2767;0.5;508949
2752;0.4;428600
2540;0.15;410036
2656;0.35;427375
2762;0.5;432324
2836;0.1;413798
2836;0.1;419466
2836;0.1;409999
2860;0.35;422408
2744;0.15;412491
2764;0.45;428432
2752;0.25;418123
2659;0.2;415242
2759;0.3;421771
2846;0.4;502647
2754;0.35;424341
2655;0.3;424080
2655;0.3;421881
2865;0.3;420668
2774;0.35;423348
2548;0.2;409739
2752;0.25;420672
2762;0.3;418883
2844;0.15;408968
2958;0.2;412767
2641;0.1;407881
2660;0.35;424711
2738;0.15;408554
2756;0.5;427677
2737;0.1;410361
2652;0.25;422082
2656;0.45;427780
2749;0.2;410504
2665;0.3;423614
2764;0.35;421765
2870;0.4;424810
2753;0.15;410815
2864;0.3;419842
2659;0.35;422689
2842;0.15;407683
2838;0.1;408032
2754;0.25;418579
2774;0.4;425710
2839;0.15;409280
2672;0.5;425627
2756;0.4;430929
2758;0.2;415849
2653;0.25;415857
3037;0.05;408008
2760;0.35;424934
2654;0.2;411295
2654;0.2;413531
2757;0.2;412429
2757;0.2;414313
2751;0.2;411178
2751;0.2;411577
2751;0.2;413324
2760;0.2;414276
2942;0.1;408000
2855;0.4;427835
2666;0.45;425844
2843;0.05;406495
2759;0.35;420448
2768;0.45;426389
2561;0.45;422617
2844;0.05;405276
2739;0.1;407863
2667;0.4;431691
2757;0.35;430697
2744;0.1;410757
2748;0.3;420866
2860;0.35;423059
3037;0.05;405559
3037;0.05;405087
2937;0.05;405996
2842;0.2;408457
2844;0.05;408027
2857;0.25;415912
2669;0.5;423387
2645;0.15;411840
2763;0.4;422468
2658;0.45;433266
2853;0.25;416290
2556;0.4;425711
2679;0.5;428791
2847;0.2;413631
2846;0.45;426932
2670;0.4;421504
2661;0.5;425491
2855;0.25;419460
2841;0.15;408469
2678;0.5;426723
2937;0.05;406780
2764;0.4;425058
2842;0.05;407423
2750;0.35;420206
2660;0.3;422905
2771;0.35;423160
2869;0.4;424645
2688;0.5;428133
2662;0.25;413851
2843;0.1;408680
2746;0.1;406871
2865;0.4;424506
2756;0.15;410500
2773;0.4;426259
2640;0.2;417886
2853;0.2;414944
2749;0.25;420307
2667;0.45;428707
2836;0.1;407675
2836;0.1;408918
2641;0.1;405105
2667;0.5;424252
2784;0.45;428466
2649;0.15;408077
2649;0.15;410687
2744;0.15;411883
2768;0.3;419494
2665;0.4;427850
2645;0.2;411354
2769;0.5;427826
2855;0.25;414916
2765;0.4;425284
2556;0.4;428252
2838;0.1;407793
2859;0.2;414832
2765;0.45;422498
2765;0.3;420605
2844;0.05;407991
2654;0.3;419119
2643;0.1;408977
2865;0.2;410376
2674;0.4;424649
2671;0.25;416860
2680;0.5;427674
2738;0.1;409433
2844;0.05;406117
2739;0.05;406097
2851;0.2;412209
2862;0.3;417278
2739;0.1;411661
2770;0.45;437214
2661;0.3;428448
2749;0.2;423663
2689;0.5;431090
2670;0.45;433503
2840;0.1;407840
2775;0.5;426579
2640;0.15;410797
2767;0.35;421779
2941;0.05;407553
2753;0.25;418795
2741;0.1;408530
2752;0.3;421557
2742;0.15;408978
2749;0.3;419638
2761;0.3;417462
2642;0.25;413964
2761;0.35;424580
2666;0.45;425236
2656;0.4;429494
2739;0.1;410093
2578;0.45;424870
2843;0.2;446063
2756;0.3;421499
2634;0.15;410847
2855;0.3;420465
2556;0.25;419248
2767;0.5;424116
2762;0.45;424197
2843;0.15;410703
2761;0.25;415011
2854;0.2;412923
2742;0.1;409139
2581;0.4;426585
2749;0.2;416030
2671;0.5;425226
2836;0.15;410088
2849;0.35;423124
2664;0.3;420317
2946;0.05;406747
2859;0.15;408483
2843;0.25;415932
2843;0.25;416624
2843;0.25;416163
2761;0.25;419593
2761;0.25;416146
2754;0.25;417300
2648;0.15;411455
2648;0.15;409155
2953;0.15;414827
2755;0.5;425776
2847;0.5;424710
2649;0.3;420536
2555;0.5;426721
2848;0.15;409206
2753;0.3;421847
2757;0.15;410737
2737;0.1;407172
2759;0.3;421065
2650;0.45;433748
2773;0.5;426990
2749;0.3;419428
2849;0.2;413286
2743;0.1;407672
2846;0.3;419382
2751;0.25;421399
2863;0.5;428812
2743;0.2;412291
2741;0.1;407392
2668;0.5;430162
2940;0.05;408234
2462;0.5;428297
2462;0.5;427370
2669;0.5;424026
2873;0.45;427569
2652;0.3;420487
2739;0.2;413210
2655;0.35;423167
2861;0.45;427079
2655;0.35;424590
2677;0.45;428146
2781;0.5;425467
2671;0.4;425145
2778;0.45;426311
2749;0.2;410634
2739;0.15;408120
2749;0.2;412582
2753;0.15;415268
2753;0.15;412315
2753;0.15;413298
2750;0.4;454909
2882;0.5;424919
2841;0.1;410295
2570;0.45;424617
2747;0.15;410528
2676;0.45;427256
2833;0.1;408391
2746;0.2;414057
2772;0.5;427532
2655;0.25;415406
2774;0.5;426726
2741;0.15;408504
2777;0.3;421105
2948;0.25;416914
2743;0.15;408830
2948;0.25;417104
2854;0.15;412438
2769;0.5;429535
2842;0.2;410012
2863;0.3;418804
2842;0.2;411506
2751;0.3;420561
2563;0.5;427822
2749;0.1;455392
2676;0.4;421134
2837;0.05;434473
2772;0.45;426968
2665;0.4;424050
2771;0.5;434550
2765;0.25;417563
2752;0.25;415824
2741;0.15;452303
2653;0.3;418929
2545;0.45;426601
2764;0.25;415628
2552;0.35;422657
2855;0.3;466411
2855;0.3;419249
2855;0.3;419960
2780;0.3;423496
2757;0.5;426817
2472;0.45;430490
2662;0.25;421543
2466;0.45;431340
2846;0.15;413773
2466;0.45;433764
2845;0.15;447313
2859;0.2;416941
2854;0.3;424717
2737;0.1;411803
2754;0.15;413408
2544;0.2;424271
2958;0.3;425450
2853;0.2;417172
2838;0.05;411322
2665;0.35;429808
2663;0.45;432173
2773;0.4;433557
2864;0.5;431210
2773;0.4;460879
2871;0.5;427228
2844;0.05;411169
2357;0.4;429601
2665;0.3;424494
2769;0.45;424868
2637;0.1;407914
2757;0.3;427179
2648;0.35;429642
2466;0.5;431281
2668;0.35;425730
2668;0.35;423815
2665;0.35;424649
2877;0.4;471441
2668;0.25;415692
2744;0.15;417091
2744;0.15;409418
2849;0.15;410151
2751;0.2;413227
2842;0.1;407592
2854;0.3;420936
2842;0.1;409071
2750;0.3;420488
2858;0.15;409948
2555;0.3;419102
2772;0.2;410050
2766;0.25;416593
2780;0.35;428128
2676;0.5;426432
2843;0.1;406684
2669;0.4;424771
2647;0.15;409316
2475;0.5;426532
2647;0.15;410687
2582;0.5;424637
2741;0.1;407747
2767;0.45;427995
2758;0.25;416314
2772;0.3;421235
2855;0.3;424117
2656;0.35;434212
2754;0.45;429889
2758;0.3;421747
2663;0.45;424490
2837;0.15;406682
2737;0.25;423192
2752;0.3;425107
2761;0.35;422914
2671;0.4;426596
2840;0.15;410527
2568;0.5;427863
2650;0.2;414759
2790;0.45;425617
2881;0.45;429036
2739;0.1;408713
2850;0.1;406834
2682;0.35;425455
2671;0.45;427763
2860;0.2;410947
2859;0.35;469189
2752;0.3;420887
2661;0.35;424333
2868;0.4;426401
2937;0.05;406965
2748;0.25;417303
2768;0.3;420027
2759;0.4;423108
2650;0.25;463786
2782;0.5;426307
2659;0.45;425286
2749;0.1;408551
2845;0.2;414233
2845;0.2;416204
2845;0.2;414776
2739;0.2;413543
2739;0.2;413370
2756;0.2;413684
2854;0.25;418659
2664;0.45;426795
2763;0.35;426298
2666;0.5;426468
2939;0.05;404967
2675;0.45;429464
2742;0.15;409008
2742;0.15;417385
2742;0.15;408434
2754;0.15;410562
2760;0.35;424166
2634;0.2;411791
2563;0.5;428051
2837;0.1;410481
2752;0.2;411393
2774;0.35;426392
2748;0.15;408815
2744;0.05;405045
2767;0.45;427207
2761;0.25;415439
2749;0.35;421039
2870;0.5;480387
2880;0.35;421840
2767;0.5;422834
2767;0.5;422882
2571;0.5;423041
2847;0.15;410254
2687;0.5;424667
2748;0.2;412260
2937;0.05;407029
2653;0.25;413818
2941;0.15;409145
2776;0.5;427462
2847;0.2;417891
2763;0.4;424366
2749;0.15;409101
2749;0.15;411051
2847;0.15;408663
2765;0.35;420872
2736;0.1;408243
2853;0.25;416220
2663;0.4;425837
2865;0.35;424579
2858;0.4;425440
2664;0.25;414970
2761;0.3;419386
2555;0.2;412227
2558;0.5;422645
2662;0.35;422051
2753;0.35;424920
2836;0.1;406773
2674;0.3;421470
2841;0.1;407471
2759;0.5;425010
2651;0.25;416235
2752;0.45;426393
2759;0.3;423026
2684;0.45;425731
2773;0.4;421864
2754;0.35;422694
2749;0.25;418390
2683;0.45;425234
2850;0.25;416937
2784;0.45;423504
2777;0.5;431811
2663;0.5;428457
2855;0.2;412855
2739;0.15;408653
2647;0.2;412128
2868;0.35;425665
2941;0.05;405635
2747;0.2;415937
2868;0.45;424192
2854;0.35;422613
2755;0.45;467462
2737;0.15;407927
2754;0.2;415229
2750;0.3;421083
2766;0.5;428326
2655;0.35;424593
2772;0.45;434469
2658;0.35;421065
2850;0.25;414730
2747;0.2;412546
2841;0.1;437884
2841;0.1;409305
2841;0.1;409764
2841;0.1;408008
2654;0.5;427872
2742;0.1;408597
2742;0.1;407055
2634;0.1;410287
2751;0.35;421589
2852;0.25;416406
2871;0.35;422625
2738;0.15;407701
2652;0.3;419845
2741;0.15;408027
2741;0.15;408958
