7225;0.05;49864579
6573;0.1;50379679
6944;0.15;50924383
6209;0.2;51278866
5844;0.25;50739878
5569;0.3;51481072
5673;0.35;51858190
5192;0.4;52027992
4787;0.45;51516745
4621;0.5;51652963
5471;0.35;51937441
4407;0.5;51927338
5189;0.35;51527023
6946;0.15;50427256
6402;0.2;51084630
5837;0.3;51221602
4902;0.45;51626267
5223;0.5;51951562
5193;0.35;51690378
5393;0.4;51704592
7225;0.1;50243406
5832;0.3;51740275
4608;0.5;52387799
4922;0.45;51588436
4528;0.5;51721941
4621;0.45;51831890
6020;0.25;50918770
4516;0.4;51505361
4624;0.45;51959281
5567;0.25;51312449
4882;0.45;51703251
7130;0.1;50293312
7221;0.1;50690919
5565;0.3;51582802
5840;0.25;50755076
6226;0.25;51223438
4610;0.45;51742633
4157;0.45;51876343
5861;0.25;50798686
5363;0.3;51566432
5463;0.35;51914972
5003;0.4;51897738
7326;0.05;49902999
4896;0.35;52074209
5549;0.3;51782547
4969;0.4;51820823
7130;0.1;50273340
5494;0.35;51604084
4451;0.5;52033188
7513;0.05;49710051
5852;0.3;51492577
4527;0.4;51910099
4981;0.45;52080230
5081;0.45;51955477
5188;0.4;51620792
5384;0.35;51504386
5643;0.3;50910086
5383;0.35;51070855
4636;0.5;52279293
5300;0.4;51708822
4913;0.5;51855478
5350;0.3;51086423
4611;0.45;52139788
4709;0.4;51657385
4833;0.5;51389813
4602;0.4;51433852
4504;0.45;51872454
4263;0.5;51826140
5027;0.45;51742845
4333;0.5;51957946
5934;0.25;51460679
5271;0.35;51822860
4909;0.45;51776857
4687;0.45;52304595
6392;0.15;50653818
4634;0.45;51810016
4584;0.5;51849113
5397;0.35;51701035
5187;0.4;51903768
4795;0.45;51678882
5562;0.3;51203038
5284;0.45;52004750
5456;0.3;51622554
4945;0.45;51602082
4908;0.5;51848333
4691;0.5;51809248
4676;0.45;51451117
3980;0.5;51721148
4913;0.45;52124120
5844;0.35;51762641
5634;0.35;51633256
4983;0.45;51739609
