38;0.05;270207
38;0.1;191823
37;0.15;194567
39;0.2;199975
39;0.25;197987
40;0.3;199216
40;0.35;200159
40;0.4;201709
38;0.45;207331
40;0.5;206480
38;0.05;192596
39;0.3;198300
38;0.45;202255
39;0.4;202061
38;0.25;201968
37;0.1;198023
40;0.15;199590
42;0.45;207379
40;0.15;199559
42;0.45;207194
40;0.15;196294
38;0.45;201233
36;0.35;199346
36;0.35;199135
36;0.35;199183
36;0.35;199649
40;0.35;199709
37;0.1;193027
36;0.3;199584
41;0.5;202191
38;0.2;197341
38;0.15;194945
38;0.1;192770
41;0.45;203745
39;0.4;200691
38;0.15;197189
38;0.1;192622
40;0.35;199842
38;0.5;204114
38;0.1;196913
40;0.35;204406
41;0.5;204692
38;0.15;194096
39;0.05;190136
40;0.25;198851
39;0.1;192281
38;0.05;190414
38;0.15;195430
39;0.2;197532
39;0.35;199373
38;0.4;200637
38;0.15;194993
40;0.3;197763
37;0.45;203017
38;0.15;194723
40;0.3;197677
41;0.45;201315
35;0.1;192141
37;0.05;191437
35;0.1;191271
37;0.05;191907
35;0.1;191088
38;0.05;190586
37;0.25;197969
40;0.45;205811
41;0.5;204903
37;0.25;197768
40;0.45;203676
40;0.4;200180
39;0.2;196180
39;0.2;196103
39;0.2;196034
38;0.2;197243
38;0.2;197106
38;0.2;196755
38;0.2;196636
38;0.2;196505
36;0.2;197659
39;0.15;195094
39;0.4;200434
38;0.1;192958
39;0.05;190668
38;0.1;192552
40;0.4;200456
38;0.2;196984
39;0.3;199267
39;0.05;193544
39;0.2;196772
40;0.35;199191
40;0.1;192519
39;0.45;202538
39;0.2;196797
39;0.35;199157
38;0.2;197263
35;0.25;199090
39;0.35;199362
38;0.2;196641
39;0.25;197646
37;0.5;200622
41;0.4;201383
37;0.1;191237
38;0.2;196924
37;0.15;195610
41;0.45;202426
41;0.35;199088
41;0.4;200808
37;0.05;190355
39;0.1;193217
39;0.1;193404
39;0.1;193629
39;0.1;192715
39;0.1;193280
37;0.1;192582
38;0.05;189959
40;0.4;199811
39;0.2;201663
37;0.3;197227
38;0.1;192446
40;0.5;198876
37;0.15;196056
37;0.15;195918
37;0.15;195616
38;0.15;195501
39;0.25;197815
39;0.1;192013
39;0.25;197671
39;0.1;191930
39;0.25;197381
38;0.1;191998
40;0.5;201440
41;0.35;198612
38;0.15;194862
38;0.05;189942
37;0.15;194851
39;0.2;197307
38;0.35;198754
37;0.15;195959
39;0.2;196847
41;0.35;198064
37;0.25;197802
40;0.4;201948
39;0.45;200990
37;0.15;194708
40;0.25;196821
40;0.25;197253
40;0.25;196767
40;0.25;197201
40;0.25;196972
39;0.25;197157
37;0.5;202215
37;0.5;201685
37;0.5;202338
37;0.5;201818
40;0.5;201208
40;0.2;197103
40;0.5;201357
40;0.2;197714
40;0.5;201388
39;0.2;197695
37;0.25;197208
38;0.15;195789
35;0.05;190824
41;0.4;201060
37;0.1;192645
40;0.25;197136
39;0.3;199414
39;0.15;195129
40;0.25;196989
39;0.3;197685
39;0.35;199160
41;0.4;201413
39;0.3;198044
39;0.35;200572
39;0.4;200603
40;0.25;196312
40;0.3;197745
39;0.5;202912
39;0.1;191775
40;0.3;198817
39;0.2;197424
39;0.5;202112
37;0.1;192462
40;0.4;200030
40;0.5;199683
40;0.5;199725
40;0.5;200424
40;0.5;200186
40;0.5;200184
41;0.5;201921
37;0.1;192410
37;0.1;192794
37;0.1;192443
37;0.1;192238
37;0.1;192667
37;0.25;197624
38;0.3;198875
42;0.5;201690
37;0.1;192604
39;0.25;198910
36;0.1;192143
38;0.15;194748
38;0.35;200682
38;0.15;194571
38;0.35;200687
37;0.15;195849
39;0.1;191953
39;0.1;191795
39;0.1;192061
39;0.1;191796
38;0.1;192619
37;0.05;190894
37;0.05;190234
37;0.05;191442
37;0.05;190584
39;0.05;190050
38;0.45;203880
39;0.4;207045
39;0.05;190678
38;0.45;203952
41;0.4;200738
37;0.1;192220
37;0.1;192137
37;0.1;192351
37;0.1;191967
37;0.1;192281
38;0.15;194613
38;0.25;197935
36;0.2;196545
36;0.2;196371
37;0.2;196411
35;0.05;190479
37;0.2;196646
35;0.05;190439
37;0.2;196374
38;0.05;189694
38;0.1;192175
41;0.45;203026
39;0.35;199614
40;0.3;197895
41;0.25;197518
38;0.3;197299
40;0.4;200590
39;0.25;198382
38;0.3;197446
40;0.4;200446
40;0.25;198442
38;0.05;189618
38;0.1;192842
40;0.3;197929
40;0.25;198272
39;0.05;190333
38;0.1;192294
42;0.45;202957
41;0.35;198450
38;0.1;192235
41;0.45;201332
40;0.4;199227
37;0.05;190414
36;0.1;192507
36;0.15;195048
41;0.5;201012
38;0.25;197449
39;0.1;195091
40;0.3;201639
38;0.15;196742
39;0.35;199665
37;0.25;197897
39;0.3;200891
39;0.3;203255
39;0.3;198395
40;0.3;197603
38;0.15;196232
38;0.1;192046
40;0.35;200113
38;0.15;196168
38;0.1;193013
40;0.35;200929
40;0.35;200841
40;0.35;200906
40;0.35;200583
36;0.35;199040
36;0.35;199120
36;0.35;199037
36;0.35;199239
36;0.35;199113
39;0.35;198497
40;0.45;201697
39;0.35;198996
40;0.45;202064
39;0.35;198633
41;0.45;201790
39;0.15;194837
39;0.4;199478
39;0.05;190411
40;0.2;196290
38;0.15;194657
37;0.05;190067
37;0.1;192914
41;0.4;200902
41;0.4;201103
38;0.4;199567
40;0.5;200741
40;0.35;199150
37;0.2;197097
37;0.2;196729
38;0.2;196980
39;0.1;191390
38;0.05;190709
40;0.5;200377
38;0.45;201136
40;0.35;199017
40;0.35;199121
40;0.35;202129
40;0.35;204734
40;0.35;203606
42;0.35;198658
40;0.25;199278
40;0.25;200033
40;0.25;202010
40;0.25;199534
38;0.25;198123
42;0.45;201001
38;0.35;198317
38;0.25;198420
42;0.45;201293
42;0.35;198819
42;0.35;198872
42;0.35;198950
42;0.35;199089
42;0.35;198794
42;0.35;198347
42;0.35;198384
42;0.35;198512
42;0.35;198665
42;0.35;198407
37;0.35;198908
38;0.1;190825
39;0.05;190522
39;0.05;190543
39;0.05;190708
39;0.05;190147
