0.0504179;4574.5;6;0.0669635;4446.5;2;0.0678738;4440.5;2;0.0783891;4377;7;0.105974;4247;2;0.112179;4222.9;10;0.120276;4193.57;7;0.159153;4077.75;8;0.125014;4177.4;5;0.113759;4217;1;
0.0482064;4574.5;6;0.0652212;4438.29;7;0.0791325;4353.3;10;0.0749507;4377;7;0.106251;4226.89;9;0.0991031;4256.43;14;0.117322;4185.2;10;0.156927;4065.22;18;0.122842;4166;10;0.130044;4142.33;9;
0.0518483;4547.33;9;0.0696356;4415.17;12;0.0814032;4346.76;17;0.0702697;4411.17;12;0.101919;4250.15;13;0.100764;4255;20;0.112624;4207.92;12;0.159023;4065.22;18;0.12888;4151.56;16;0.123632;4168.86;21;
0.0520454;4541.5;14;0.0691794;4414.08;13;0.0812373;4343.72;18;0.0749249;4379;26;0.101549;4247.86;14;0.0988214;4259.44;25;0.124959;4160.65;17;0.140242;4112.92;24;0.122682;4168.3;23;0.13436;4130.58;26;
0.0525602;4538.24;17;0.0680628;4422.44;16;0.0805204;4348.73;22;0.0762513;4372.48;27;0.101053;4251.07;15;0.0998874;4256;29;0.123542;4166.5;22;0.137412;4122.4;30;0.120958;4175.32;38;0.139754;4115.44;34;
0.0531887;4535.9;20;0.0709526;4407.06;18;0.0811305;4348.38;24;0.0779015;4366.07;28;0.100013;4258.33;27;0.100502;4256.26;35;0.122453;4173;25;0.137411;4125.18;38;0.122955;4171.29;41;0.133492;4137.14;44;
0.0528253;4538.61;23;0.0696009;4415.15;20;0.0815438;4345.78;32;0.0809587;4348.91;34;0.0988507;4262.94;32;0.100922;4254.11;37;0.1187;4185.64;36;0.138547;4121.42;45;0.124868;4164.49;43;0.133183;4137.73;48;
0.0526057;4545.08;24;0.0728877;4399.26;23;0.0818405;4348.59;34;0.0817797;4348.91;34;0.0966788;4276.73;41;0.1036;4247.26;38;0.121096;4181.5;38;0.132866;4142.89;56;0.12649;4163.32;44;0.130155;4151.44;68;
0.0528968;4540.77;26;0.0752834;4383.31;32;0.0813272;4349.59;37;0.0815009;4348.67;36;0.0954377;4280.56;43;0.104306;4242.69;42;0.122793;4174.02;41;0.130594;4148.39;66;0.125249;4165.77;56;0.130612;4148.34;71;
0.0531413;4540.77;30;0.0742166;4391.6;42;0.0832905;4341.23;39;0.0814915;4350.72;43;0.0952242;4283.49;47;0.104379;4244.35;43;0.123121;4174.83;42;0.131679;4146.87;71;0.125;4168.52;62;0.128457;4157.16;81;
0.0526646;4544.09;32;0.073345;4396.04;45;0.0837668;4338.02;42;0.082345;4345.46;46;0.0943472;4286.73;52;0.105786;4237.96;46;0.124193;4170.51;45;0.130354;4150.37;76;0.123501;4172.84;76;0.129697;4152.47;90;
0.0533207;4539.46;35;0.0735227;4395.94;47;0.0832814;4341.49;45;0.0821405;4347.48;54;0.0947338;4285.91;55;0.110096;4221.98;53;0.122052;4178.68;50;0.129691;4153.39;80;0.121426;4180.83;87;0.129736;4153.24;94;
0.0536745;4537.94;36;0.0725449;4403.27;52;0.0818291;4350.56;50;0.0832345;4343.16;57;0.0950953;4285.68;60;0.109842;4224.34;64;0.122903;4177.15;54;0.128265;4159.35;89;0.122034;4180.11;91;0.130579;4151.92;97;
0.0534278;4539.6;45;0.0714289;4409.68;56;0.0817945;4350.33;52;0.0858111;4329.52;67;0.0949973;4285.71;63;0.10975;4224.29;69;0.122785;4177.15;54;0.128139;4159.36;95;0.122934;4176.64;95;0.128933;4156.79;104;
0.0532224;4540.76;46;0.0712489;4410.22;59;0.079076;4364.49;59;0.0880091;4318.03;75;0.0943865;4287.92;66;0.109608;4224.29;69;0.123406;4174.5;56;0.127037;4162.41;102;0.124355;4171.3;106;0.12965;4153.95;112;
0.0532568;4539.71;49;0.0722301;4403.46;65;0.0787967;4365.31;61;0.0875345;4319.65;79;0.0939157;4289.36;70;0.109286;4224.83;72;0.122907;4175.5;58;0.127228;4161.1;115;0.123983;4171.86;116;0.130863;4149.39;115;
0.0571105;4505.56;59;0.0715917;4404.88;66;0.0782734;4365.75;64;0.0866825;4321.43;82;0.0941228;4285.99;74;0.111257;4214.9;82;0.12286;4173.29;61;0.125628;4164.01;117;0.122921;4173.09;121;0.129553;4151.22;124;
0.0570647;4505.56;59;0.0715343;4404.88;66;0.0793867;4359.24;67;0.0872575;4318.22;85;0.0940415;4286.01;79;0.108989;4223.26;90;0.122414;4174.48;71;0.126307;4161.43;130;0.122498;4174.19;124;0.130508;4147.84;129;
0.0572692;4503.59;61;0.0723305;4399.66;70;0.0787035;4362.66;71;0.087004;4319.14;87;0.0934284;4288.48;88;0.108478;4224.9;94;0.123389;4170.84;74;0.125839;4162.65;133;0.123978;4168.85;135;0.129581;4150.47;137;
0.0565608;4507.91;64;0.0719529;4400.7;73;0.0782944;4363.69;73;0.0867009;4319.41;91;0.09348;4287.01;92;0.108544;4223.43;106;0.125626;4162.16;82;0.125691;4161.94;135;0.123718;4168.53;141;0.129431;4149.76;143;
